Date,Object,Index,Name,NewStat,NewCt,NewTm,Note
01/15/2014 01:25:38.289 AM,DI,2,FIXTURES CLAMPLED,1,7574,58460,DI Change
01/15/2014 01:25:42.332 AM,DI,1,INDEX COMLPETE,1,7493,24776,DI Change
01/15/2014 01:25:42.354 AM,DI,4,UNITS RETURNED,0,7570,64744,DI Change
01/15/2014 01:25:43.317 AM,DI,2,FIXTURES CLAMPLED,0,7574,58465,DI Change
01/15/2014 01:25:54.560 AM,DI,1,INDEX COMLPETE,0,7493,24788,DI Change
01/15/2014 01:25:54.581 AM,DI,4,UNITS RETURNED,1,7571,64744,DI Change
01/15/2014 01:25:56.199 AM,DI,2,FIXTURES CLAMPLED,1,7575,58465,DI Change
01/15/2014 01:26:00.347 AM,DI,1,INDEX COMLPETE,1,7494,24788,DI Change
01/15/2014 01:26:00.368 AM,DI,4,UNITS RETURNED,0,7571,64750,DI Change
01/15/2014 01:26:01.335 AM,DI,2,FIXTURES CLAMPLED,0,7575,58470,DI Change
01/15/2014 01:26:12.361 AM,DI,1,INDEX COMLPETE,0,7494,24800,DI Change
01/15/2014 01:26:12.382 AM,DI,4,UNITS RETURNED,1,7572,64750,DI Change
01/15/2014 01:26:14.548 AM,DI,2,FIXTURES CLAMPLED,1,7576,58470,DI Change
01/15/2014 01:26:18.258 AM,DI,1,INDEX COMLPETE,1,7495,24800,DI Change
01/15/2014 01:26:18.280 AM,DI,4,UNITS RETURNED,0,7572,64756,DI Change
01/15/2014 01:26:19.242 AM,DI,2,FIXTURES CLAMPLED,0,7576,58475,DI Change
01/15/2014 01:26:30.269 AM,DI,1,INDEX COMLPETE,0,7495,24812,DI Change
01/15/2014 01:26:30.290 AM,DI,4,UNITS RETURNED,1,7573,64756,DI Change
01/15/2014 01:26:32.238 AM,DI,2,FIXTURES CLAMPLED,1,7577,58475,DI Change
01/15/2014 01:26:36.175 AM,DI,1,INDEX COMLPETE,1,7496,24812,DI Change
01/15/2014 01:26:36.194 AM,DI,4,UNITS RETURNED,0,7573,64762,DI Change
01/15/2014 01:26:37.152 AM,DI,2,FIXTURES CLAMPLED,0,7577,58480,DI Change
01/15/2014 01:26:48.290 AM,DI,1,INDEX COMLPETE,0,7496,24824,DI Change
01/15/2014 01:26:48.400 AM,DI,4,UNITS RETURNED,1,7574,64762,DI Change
01/15/2014 01:26:50.255 AM,DI,2,FIXTURES CLAMPLED,1,7578,58480,DI Change
01/15/2014 01:26:54.082 AM,DI,1,INDEX COMLPETE,1,7497,24824,DI Change
01/15/2014 01:26:54.102 AM,DI,4,UNITS RETURNED,0,7574,64768,DI Change
01/15/2014 01:26:55.060 AM,DI,2,FIXTURES CLAMPLED,0,7578,58485,DI Change
01/15/2014 01:27:05.982 AM,DI,1,INDEX COMLPETE,0,7497,24836,DI Change
01/15/2014 01:27:06.003 AM,DI,4,UNITS RETURNED,1,7575,64768,DI Change
01/15/2014 01:27:07.729 AM,DI,2,FIXTURES CLAMPLED,1,7579,58485,DI Change
01/15/2014 01:27:11.555 AM,DI,1,INDEX COMLPETE,1,7498,24836,DI Change
01/15/2014 01:27:11.577 AM,DI,4,UNITS RETURNED,0,7575,64773,DI Change
01/15/2014 01:27:12.533 AM,DI,2,FIXTURES CLAMPLED,0,7579,58489,DI Change
01/15/2014 01:27:23.561 AM,DI,1,INDEX COMLPETE,0,7498,24848,DI Change
01/15/2014 01:27:23.582 AM,DI,4,UNITS RETURNED,1,7576,64773,DI Change
01/15/2014 01:27:25.091 AM,DI,2,FIXTURES CLAMPLED,1,7580,58489,DI Change
01/15/2014 01:27:28.913 AM,DI,1,INDEX COMLPETE,1,7499,24848,DI Change
01/15/2014 01:27:28.933 AM,DI,4,UNITS RETURNED,0,7576,64779,DI Change
01/15/2014 01:27:29.899 AM,DI,2,FIXTURES CLAMPLED,0,7580,58494,DI Change
01/15/2014 01:27:41.040 AM,DI,1,INDEX COMLPETE,0,7499,24860,DI Change
01/15/2014 01:27:41.060 AM,DI,4,UNITS RETURNED,1,7577,64779,DI Change
01/15/2014 01:27:42.570 AM,DI,2,FIXTURES CLAMPLED,1,7581,58494,DI Change
01/15/2014 01:27:46.386 AM,DI,1,INDEX COMLPETE,1,7500,24860,DI Change
01/15/2014 01:27:46.407 AM,DI,4,UNITS RETURNED,0,7577,64784,DI Change
01/15/2014 01:27:47.370 AM,DI,2,FIXTURES CLAMPLED,0,7581,58499,DI Change
01/15/2014 01:27:58.402 AM,DI,1,INDEX COMLPETE,0,7500,24872,DI Change
01/15/2014 01:28:00.258 AM,DI,4,UNITS RETURNED,1,7578,64784,DI Change
01/15/2014 01:28:00.272 AM,DI,2,FIXTURES CLAMPLED,1,7582,58499,DI Change
01/15/2014 01:28:04.732 AM,DI,1,INDEX COMLPETE,1,7501,24872,DI Change
01/15/2014 01:28:04.753 AM,DI,4,UNITS RETURNED,0,7578,64788,DI Change
01/15/2014 01:28:05.717 AM,DI,2,FIXTURES CLAMPLED,0,7582,58504,DI Change
01/15/2014 01:28:16.308 AM,DI,1,INDEX COMLPETE,0,7501,24884,DI Change
01/15/2014 01:28:16.425 AM,DI,4,UNITS RETURNED,1,7579,64788,DI Change
01/15/2014 01:28:18.713 AM,DI,2,FIXTURES CLAMPLED,1,7583,58504,DI Change
01/15/2014 01:28:22.535 AM,DI,1,INDEX COMLPETE,1,7502,24884,DI Change
01/15/2014 01:28:22.557 AM,DI,4,UNITS RETURNED,0,7579,64795,DI Change
01/15/2014 01:28:23.517 AM,DI,2,FIXTURES CLAMPLED,0,7583,58509,DI Change
01/15/2014 01:28:34.545 AM,DI,1,INDEX COMLPETE,0,7502,24896,DI Change
01/15/2014 01:28:34.565 AM,DI,4,UNITS RETURNED,1,7580,64795,DI Change
01/15/2014 01:28:36.513 AM,DI,2,FIXTURES CLAMPLED,1,7584,58509,DI Change
01/15/2014 01:28:40.333 AM,DI,1,INDEX COMLPETE,1,7503,24896,DI Change
01/15/2014 01:28:40.355 AM,DI,4,UNITS RETURNED,0,7580,64800,DI Change
01/15/2014 01:28:41.323 AM,DI,2,FIXTURES CLAMPLED,0,7584,58514,DI Change
01/15/2014 01:28:52.678 AM,DI,1,INDEX COMLPETE,0,7503,24908,DI Change
01/15/2014 01:28:52.698 AM,DI,4,UNITS RETURNED,1,7581,64800,DI Change
01/15/2014 01:28:54.530 AM,DI,2,FIXTURES CLAMPLED,1,7585,58514,DI Change
01/15/2014 01:28:58.574 AM,DI,1,INDEX COMLPETE,1,7504,24908,DI Change
01/15/2014 01:28:58.596 AM,DI,4,UNITS RETURNED,0,7581,64806,DI Change
01/15/2014 01:28:59.555 AM,DI,2,FIXTURES CLAMPLED,0,7585,58519,DI Change
01/15/2014 01:29:10.474 AM,DI,1,INDEX COMLPETE,0,7504,24920,DI Change
01/15/2014 01:29:10.494 AM,DI,4,UNITS RETURNED,1,7582,64806,DI Change
01/15/2014 01:29:12.659 AM,DI,2,FIXTURES CLAMPLED,1,7586,58519,DI Change
01/15/2014 01:29:16.481 AM,DI,1,INDEX COMLPETE,1,7505,24920,DI Change
01/15/2014 01:29:16.502 AM,DI,4,UNITS RETURNED,0,7582,64812,DI Change
01/15/2014 01:29:17.464 AM,DI,2,FIXTURES CLAMPLED,0,7586,58524,DI Change
01/15/2014 01:29:28.169 AM,DI,1,INDEX COMLPETE,0,7505,24932,DI Change
01/15/2014 01:29:28.189 AM,DI,4,UNITS RETURNED,1,7583,64812,DI Change
01/15/2014 01:29:30.350 AM,DI,2,FIXTURES CLAMPLED,1,7587,58524,DI Change
01/15/2014 01:29:34.390 AM,DI,1,INDEX COMLPETE,1,7506,24932,DI Change
01/15/2014 01:29:34.411 AM,DI,4,UNITS RETURNED,0,7583,64818,DI Change
01/15/2014 01:29:35.375 AM,DI,2,FIXTURES CLAMPLED,0,7587,58529,DI Change
01/15/2014 01:29:46.405 AM,DI,1,INDEX COMLPETE,0,7506,24944,DI Change
01/15/2014 01:29:46.517 AM,DI,4,UNITS RETURNED,1,7584,64818,DI Change
01/15/2014 01:29:48.042 AM,DI,2,FIXTURES CLAMPLED,1,7588,58529,DI Change
01/15/2014 01:29:51.863 AM,DI,1,INDEX COMLPETE,1,7507,24944,DI Change
01/15/2014 01:29:51.884 AM,DI,4,UNITS RETURNED,0,7584,64824,DI Change
01/15/2014 01:29:52.846 AM,DI,2,FIXTURES CLAMPLED,0,7588,58534,DI Change
01/15/2014 01:30:03.984 AM,DI,1,INDEX COMLPETE,0,7507,24956,DI Change
01/15/2014 01:30:04.003 AM,DI,4,UNITS RETURNED,1,7585,64824,DI Change
01/15/2014 01:30:05.514 AM,DI,2,FIXTURES CLAMPLED,1,7589,58534,DI Change
01/15/2014 01:30:09.555 AM,DI,1,INDEX COMLPETE,1,7508,24956,DI Change
01/15/2014 01:30:09.576 AM,DI,4,UNITS RETURNED,0,7585,64829,DI Change
01/15/2014 01:30:10.538 AM,DI,2,FIXTURES CLAMPLED,0,7589,58539,DI Change
01/15/2014 01:30:21.239 AM,DI,1,INDEX COMLPETE,0,7508,24968,DI Change
01/15/2014 01:30:21.254 AM,DI,4,UNITS RETURNED,1,7586,64829,DI Change
01/15/2014 01:30:23.101 AM,DI,2,FIXTURES CLAMPLED,1,7590,58539,DI Change
01/15/2014 01:30:27.246 AM,DI,1,INDEX COMLPETE,1,7509,24968,DI Change
01/15/2014 01:30:27.267 AM,DI,4,UNITS RETURNED,0,7586,64835,DI Change
01/15/2014 01:30:28.229 AM,DI,2,FIXTURES CLAMPLED,0,7590,58544,DI Change
01/15/2014 01:30:39.260 AM,DI,1,INDEX COMLPETE,0,7509,24980,DI Change
01/15/2014 01:30:39.279 AM,DI,4,UNITS RETURNED,1,7587,64835,DI Change
01/15/2014 01:30:40.897 AM,DI,2,FIXTURES CLAMPLED,1,7591,58544,DI Change
01/15/2014 01:30:44.721 AM,DI,1,INDEX COMLPETE,1,7510,24980,DI Change
01/15/2014 01:30:44.833 AM,DI,4,UNITS RETURNED,0,7587,64841,DI Change
01/15/2014 01:30:45.703 AM,DI,2,FIXTURES CLAMPLED,0,7591,58549,DI Change
01/15/2014 01:30:56.623 AM,DI,1,INDEX COMLPETE,0,7510,24991,DI Change
01/15/2014 01:31:04.159 AM,DI,2,FIXTURES CLAMPLED,1,7592,58549,DI Change
01/15/2014 01:31:04.172 AM,DI,4,UNITS RETURNED,1,7588,64841,DI Change
01/15/2014 01:31:08.749 AM,DI,1,INDEX COMLPETE,1,7511,24991,DI Change
01/15/2014 01:31:08.768 AM,DI,4,UNITS RETURNED,0,7588,64846,DI Change
01/15/2014 01:31:09.729 AM,DI,2,FIXTURES CLAMPLED,0,7592,58554,DI Change
01/15/2014 01:31:20.761 AM,DI,1,INDEX COMLPETE,0,7511,25003,DI Change
01/15/2014 01:31:20.780 AM,DI,4,UNITS RETURNED,1,7589,64846,DI Change
01/15/2014 01:31:22.399 AM,DI,2,FIXTURES CLAMPLED,1,7593,58554,DI Change
01/15/2014 01:31:26.216 AM,DI,1,INDEX COMLPETE,1,7512,25003,DI Change
01/15/2014 01:31:26.332 AM,DI,4,UNITS RETURNED,0,7589,64851,DI Change
01/15/2014 01:31:27.201 AM,DI,2,FIXTURES CLAMPLED,0,7593,58559,DI Change
01/15/2014 01:31:38.235 AM,DI,1,INDEX COMLPETE,0,7512,25015,DI Change
01/15/2014 01:31:38.340 AM,DI,4,UNITS RETURNED,1,7590,64851,DI Change
01/15/2014 01:31:40.086 AM,DI,2,FIXTURES CLAMPLED,1,7594,58559,DI Change
01/15/2014 01:31:44.017 AM,DI,1,INDEX COMLPETE,1,7513,25015,DI Change
01/15/2014 01:31:44.134 AM,DI,4,UNITS RETURNED,0,7590,64857,DI Change
01/15/2014 01:31:45.000 AM,DI,2,FIXTURES CLAMPLED,0,7594,58564,DI Change
01/15/2014 01:31:55.812 AM,DI,1,INDEX COMLPETE,0,7513,25027,DI Change
01/15/2014 01:31:55.925 AM,DI,4,UNITS RETURNED,1,7591,64857,DI Change
01/15/2014 01:31:58.108 AM,DI,2,FIXTURES CLAMPLED,1,7595,58564,DI Change
01/15/2014 01:32:01.708 AM,DI,1,INDEX COMLPETE,1,7514,25027,DI Change
01/15/2014 01:32:01.821 AM,DI,4,UNITS RETURNED,0,7591,64863,DI Change
01/15/2014 01:32:02.691 AM,DI,2,FIXTURES CLAMPLED,0,7595,58569,DI Change
01/15/2014 01:32:13.611 AM,DI,1,INDEX COMLPETE,0,7514,25039,DI Change
01/15/2014 01:32:13.631 AM,DI,4,UNITS RETURNED,1,7592,64863,DI Change
01/15/2014 01:32:15.907 AM,DI,2,FIXTURES CLAMPLED,1,7596,58569,DI Change
01/15/2014 01:32:19.730 AM,DI,1,INDEX COMLPETE,1,7515,25039,DI Change
01/15/2014 01:32:19.839 AM,DI,4,UNITS RETURNED,0,7592,64869,DI Change
01/15/2014 01:32:20.710 AM,DI,2,FIXTURES CLAMPLED,0,7596,58573,DI Change
01/15/2014 01:32:32.067 AM,DI,1,INDEX COMLPETE,0,7515,25051,DI Change
01/15/2014 01:32:32.837 AM,DI,4,UNITS RETURNED,1,7593,64869,DI Change
01/15/2014 01:32:33.926 AM,DI,2,FIXTURES CLAMPLED,1,7597,58573,DI Change
01/15/2014 01:32:37.965 AM,DI,1,INDEX COMLPETE,1,7516,25051,DI Change
01/15/2014 01:32:37.985 AM,DI,4,UNITS RETURNED,0,7593,64874,DI Change
01/15/2014 01:32:38.948 AM,DI,2,FIXTURES CLAMPLED,0,7597,58579,DI Change
01/15/2014 01:32:49.981 AM,DI,1,INDEX COMLPETE,0,7516,25063,DI Change
01/15/2014 01:32:50.309 AM,DI,4,UNITS RETURNED,1,7594,64874,DI Change
01/15/2014 01:32:51.943 AM,DI,2,FIXTURES CLAMPLED,1,7598,58579,DI Change
01/15/2014 01:32:56.529 AM,DI,1,INDEX COMLPETE,1,7517,25063,DI Change
01/15/2014 01:32:56.641 AM,DI,4,UNITS RETURNED,0,7594,64880,DI Change
01/15/2014 01:32:57.515 AM,DI,2,FIXTURES CLAMPLED,0,7598,58584,DI Change
01/15/2014 01:33:08.655 AM,DI,1,INDEX COMLPETE,0,7517,25076,DI Change
01/15/2014 01:33:08.675 AM,DI,4,UNITS RETURNED,1,7595,64880,DI Change
01/15/2014 01:33:10.072 AM,DI,2,FIXTURES CLAMPLED,1,7599,58584,DI Change
01/15/2014 01:33:14.220 AM,DI,1,INDEX COMLPETE,1,7518,25076,DI Change
01/15/2014 01:33:14.331 AM,DI,4,UNITS RETURNED,0,7595,64886,DI Change
01/15/2014 01:33:15.207 AM,DI,2,FIXTURES CLAMPLED,0,7599,58589,DI Change
01/15/2014 01:33:26.124 AM,DI,1,INDEX COMLPETE,0,7518,25087,DI Change
01/15/2014 01:33:26.235 AM,DI,4,UNITS RETURNED,1,7596,64886,DI Change
01/15/2014 01:33:27.660 AM,DI,2,FIXTURES CLAMPLED,1,7600,58589,DI Change
01/15/2014 01:33:31.693 AM,DI,1,INDEX COMLPETE,1,7519,25087,DI Change
01/15/2014 01:33:31.713 AM,DI,4,UNITS RETURNED,0,7596,64891,DI Change
01/15/2014 01:33:32.677 AM,DI,2,FIXTURES CLAMPLED,0,7600,58594,DI Change
01/15/2014 01:33:43.268 AM,DI,1,INDEX COMLPETE,0,7519,25099,DI Change
01/15/2014 01:33:43.287 AM,DI,4,UNITS RETURNED,1,7597,64891,DI Change
01/15/2014 01:33:45.345 AM,DI,2,FIXTURES CLAMPLED,1,7601,58594,DI Change
01/15/2014 01:33:49.497 AM,DI,1,INDEX COMLPETE,1,7520,25099,DI Change
01/15/2014 01:33:49.517 AM,DI,4,UNITS RETURNED,0,7597,64898,DI Change
01/15/2014 01:33:50.477 AM,DI,2,FIXTURES CLAMPLED,0,7601,58599,DI Change
01/15/2014 01:34:01.615 AM,DI,1,INDEX COMLPETE,0,7520,25111,DI Change
01/15/2014 01:34:01.635 AM,DI,4,UNITS RETURNED,1,7598,64898,DI Change
01/15/2014 01:34:03.363 AM,DI,2,FIXTURES CLAMPLED,1,7602,58599,DI Change
01/15/2014 01:34:07.077 AM,DI,1,INDEX COMLPETE,1,7521,25111,DI Change
01/15/2014 01:34:07.096 AM,DI,4,UNITS RETURNED,0,7598,64903,DI Change
01/15/2014 01:34:08.059 AM,DI,2,FIXTURES CLAMPLED,0,7602,58604,DI Change
01/15/2014 01:34:19.197 AM,DI,1,INDEX COMLPETE,0,7521,25123,DI Change
01/15/2014 01:34:19.212 AM,DI,4,UNITS RETURNED,1,7599,64903,DI Change
01/15/2014 01:34:21.056 AM,DI,2,FIXTURES CLAMPLED,1,7603,58604,DI Change
01/15/2014 01:34:24.879 AM,DI,1,INDEX COMLPETE,1,7522,25123,DI Change
01/15/2014 01:34:24.897 AM,DI,4,UNITS RETURNED,0,7599,64909,DI Change
01/15/2014 01:34:25.860 AM,DI,2,FIXTURES CLAMPLED,0,7603,58609,DI Change
01/15/2014 01:34:36.781 AM,DI,1,INDEX COMLPETE,0,7522,25135,DI Change
01/15/2014 01:34:36.801 AM,DI,4,UNITS RETURNED,1,7600,64909,DI Change
01/15/2014 01:34:38.966 AM,DI,2,FIXTURES CLAMPLED,1,7604,58609,DI Change
01/15/2014 01:34:40.391 AM,DI,3,SPINDLE,0,125,12869,DI Change
01/15/2014 01:39:22.137 AM,DI,3,SPINDLE,1,126,12869,DI Change
01/15/2014 01:39:27.813 AM,DI,1,INDEX COMLPETE,1,7523,25135,DI Change
01/15/2014 01:39:27.835 AM,DI,4,UNITS RETURNED,0,7600,65200,DI Change
01/15/2014 01:39:28.796 AM,DI,2,FIXTURES CLAMPLED,0,7604,58899,DI Change
01/15/2014 01:39:39.933 AM,DI,1,INDEX COMLPETE,0,7523,25147,DI Change
01/15/2014 01:39:39.953 AM,DI,4,UNITS RETURNED,1,7601,65200,DI Change
01/15/2014 01:39:41.793 AM,DI,2,FIXTURES CLAMPLED,1,7605,58899,DI Change
01/15/2014 01:39:45.728 AM,DI,1,INDEX COMLPETE,1,7524,25147,DI Change
01/15/2014 01:39:45.840 AM,DI,4,UNITS RETURNED,0,7601,65206,DI Change
01/15/2014 01:39:46.815 AM,DI,2,FIXTURES CLAMPLED,0,7605,58904,DI Change
01/15/2014 01:39:57.954 AM,DI,1,INDEX COMLPETE,0,7524,25159,DI Change
01/15/2014 01:39:58.066 AM,DI,4,UNITS RETURNED,1,7602,65206,DI Change
01/15/2014 01:39:59.810 AM,DI,2,FIXTURES CLAMPLED,1,7606,58904,DI Change
01/15/2014 01:40:03.849 AM,DI,1,INDEX COMLPETE,1,7525,25159,DI Change
01/15/2014 01:40:03.961 AM,DI,4,UNITS RETURNED,0,7602,65211,DI Change
01/15/2014 01:40:04.834 AM,DI,2,FIXTURES CLAMPLED,0,7606,58909,DI Change
01/15/2014 01:40:15.866 AM,DI,1,INDEX COMLPETE,0,7525,25172,DI Change
01/15/2014 01:40:15.975 AM,DI,4,UNITS RETURNED,1,7603,65211,DI Change
01/15/2014 01:40:17.611 AM,DI,2,FIXTURES CLAMPLED,1,7607,58909,DI Change
01/15/2014 01:40:21.654 AM,DI,1,INDEX COMLPETE,1,7526,25172,DI Change
01/15/2014 01:40:21.765 AM,DI,4,UNITS RETURNED,0,7603,65217,DI Change
01/15/2014 01:40:22.639 AM,DI,2,FIXTURES CLAMPLED,0,7607,58914,DI Change
01/15/2014 01:40:33.775 AM,DI,1,INDEX COMLPETE,0,7526,25184,DI Change
01/15/2014 01:40:33.883 AM,DI,4,UNITS RETURNED,1,7604,65217,DI Change
01/15/2014 01:40:35.519 AM,DI,2,FIXTURES CLAMPLED,1,7608,58914,DI Change
01/15/2014 01:40:39.560 AM,DI,1,INDEX COMLPETE,1,7527,25184,DI Change
01/15/2014 01:40:39.676 AM,DI,4,UNITS RETURNED,0,7604,65223,DI Change
01/15/2014 01:40:40.544 AM,DI,2,FIXTURES CLAMPLED,0,7608,58919,DI Change
01/15/2014 01:40:51.468 AM,DI,1,INDEX COMLPETE,0,7527,25196,DI Change
01/15/2014 01:40:51.574 AM,DI,4,UNITS RETURNED,1,7605,65223,DI Change
01/15/2014 01:40:53.106 AM,DI,2,FIXTURES CLAMPLED,1,7609,58919,DI Change
01/15/2014 01:40:57.146 AM,DI,1,INDEX COMLPETE,1,7528,25196,DI Change
01/15/2014 01:40:57.255 AM,DI,4,UNITS RETURNED,0,7605,65229,DI Change
01/15/2014 01:40:58.235 AM,DI,2,FIXTURES CLAMPLED,0,7609,58924,DI Change
01/15/2014 01:41:08.942 AM,DI,1,INDEX COMLPETE,0,7528,25207,DI Change
01/15/2014 01:41:08.962 AM,DI,4,UNITS RETURNED,1,7606,65229,DI Change
01/15/2014 01:41:11.012 AM,DI,2,FIXTURES CLAMPLED,1,7610,58924,DI Change
01/15/2014 01:41:14.942 AM,DI,1,INDEX COMLPETE,1,7529,25207,DI Change
01/15/2014 01:41:15.059 AM,DI,4,UNITS RETURNED,0,7606,65235,DI Change
01/15/2014 01:41:16.040 AM,DI,2,FIXTURES CLAMPLED,0,7610,58929,DI Change
01/15/2014 01:41:27.065 AM,DI,1,INDEX COMLPETE,0,7529,25219,DI Change
01/15/2014 01:41:27.177 AM,DI,4,UNITS RETURNED,1,7607,65235,DI Change
01/15/2014 01:41:28.816 AM,DI,2,FIXTURES CLAMPLED,1,7611,58929,DI Change
01/15/2014 01:41:32.962 AM,DI,1,INDEX COMLPETE,1,7530,25219,DI Change
01/15/2014 01:41:33.074 AM,DI,4,UNITS RETURNED,0,7607,65241,DI Change
01/15/2014 01:41:33.945 AM,DI,2,FIXTURES CLAMPLED,0,7611,58934,DI Change
01/15/2014 01:41:44.868 AM,DI,1,INDEX COMLPETE,0,7530,25231,DI Change
01/15/2014 01:41:44.982 AM,DI,4,UNITS RETURNED,1,7608,65241,DI Change
01/15/2014 01:41:46.943 AM,DI,2,FIXTURES CLAMPLED,1,7612,58934,DI Change
01/15/2014 01:41:51.747 AM,DI,1,INDEX COMLPETE,1,7531,25231,DI Change
01/15/2014 01:41:51.763 AM,DI,4,UNITS RETURNED,0,7608,65247,DI Change
01/15/2014 01:41:52.728 AM,DI,2,FIXTURES CLAMPLED,0,7612,58940,DI Change
01/15/2014 01:42:03.757 AM,DI,1,INDEX COMLPETE,0,7531,25243,DI Change
01/15/2014 01:42:03.873 AM,DI,4,UNITS RETURNED,1,7609,65247,DI Change
01/15/2014 01:42:05.835 AM,DI,2,FIXTURES CLAMPLED,1,7613,58940,DI Change
01/15/2014 01:42:09.872 AM,DI,1,INDEX COMLPETE,1,7532,25243,DI Change
01/15/2014 01:42:09.985 AM,DI,4,UNITS RETURNED,0,7609,65254,DI Change
01/15/2014 01:42:10.857 AM,DI,2,FIXTURES CLAMPLED,0,7613,58945,DI Change
01/15/2014 01:42:22.103 AM,DI,1,INDEX COMLPETE,0,7532,25256,DI Change
01/15/2014 01:42:22.119 AM,DI,4,UNITS RETURNED,1,7610,65254,DI Change
01/15/2014 01:42:24.071 AM,DI,2,FIXTURES CLAMPLED,1,7614,58945,DI Change
01/15/2014 01:42:27.851 AM,DI,1,INDEX COMLPETE,1,7533,25256,DI Change
01/15/2014 01:42:28.767 AM,DI,2,FIXTURES CLAMPLED,0,7614,58950,DI Change
01/15/2014 01:42:39.687 AM,DI,1,INDEX COMLPETE,0,7533,25267,DI Change
01/15/2014 01:42:39.799 AM,DI,4,UNITS RETURNED,1,7611,65259,DI Change
01/15/2014 01:42:42.200 AM,DI,2,FIXTURES CLAMPLED,1,7615,58950,DI Change
01/15/2014 01:42:46.347 AM,DI,1,INDEX COMLPETE,1,7534,25267,DI Change
01/15/2014 01:42:46.367 AM,DI,4,UNITS RETURNED,0,7611,65266,DI Change
01/15/2014 01:42:47.332 AM,DI,2,FIXTURES CLAMPLED,0,7615,58955,DI Change
01/15/2014 01:42:58.366 AM,DI,1,INDEX COMLPETE,0,7534,25280,DI Change
01/15/2014 01:42:58.471 AM,DI,4,UNITS RETURNED,1,7612,65266,DI Change
01/15/2014 01:42:59.895 AM,DI,2,FIXTURES CLAMPLED,1,7616,58955,DI Change
01/15/2014 01:43:02.188 AM,DI,3,SPINDLE,0,126,13089,DI Change
01/15/2014 01:47:05.712 AM,DI,1,INDEX COMLPETE,1,7535,25280,DI Change
01/15/2014 01:47:05.732 AM,DI,4,UNITS RETURNED,0,7612,65513,DI Change
01/15/2014 01:47:09.317 AM,DI,2,FIXTURES CLAMPLED,0,7616,59204,DI Change
01/15/2014 01:47:10.193 AM,DI,1,INDEX COMLPETE,0,7535,25284,DI Change
01/15/2014 01:47:18.160 AM,DI,2,FIXTURES CLAMPLED,1,7617,59204,DI Change
01/15/2014 01:47:18.174 AM,DI,4,UNITS RETURNED,1,7613,65513,DI Change
01/15/2014 01:47:27.117 AM,DI,3,SPINDLE,1,127,13089,DI Change
01/15/2014 01:47:28.755 AM,DI,4,UNITS RETURNED,0,7613,65524,DI Change
01/15/2014 01:47:28.769 AM,DI,2,FIXTURES CLAMPLED,0,7617,59215,DI Change
01/15/2014 01:47:39.027 AM,DI,4,UNITS RETURNED,1,7614,65524,DI Change
01/15/2014 01:47:41.316 AM,DI,2,FIXTURES CLAMPLED,1,7618,59215,DI Change
01/15/2014 01:47:45.463 AM,DI,1,INDEX COMLPETE,1,7536,25284,DI Change
01/15/2014 01:47:45.483 AM,DI,4,UNITS RETURNED,0,7614,65530,DI Change
01/15/2014 01:47:46.445 AM,DI,2,FIXTURES CLAMPLED,0,7618,59220,DI Change
01/15/2014 01:47:57.367 AM,DI,1,INDEX COMLPETE,0,7536,25296,DI Change
01/15/2014 01:47:57.476 AM,DI,4,UNITS RETURNED,1,7615,65530,DI Change
01/15/2014 01:47:59.004 AM,DI,2,FIXTURES CLAMPLED,1,7619,59220,DI Change
01/15/2014 01:48:03.044 AM,DI,1,INDEX COMLPETE,1,7537,25296,DI Change
01/15/2014 01:48:03.063 AM,DI,4,UNITS RETURNED,0,7615,0,DI Change
01/15/2014 01:48:04.026 AM,DI,2,FIXTURES CLAMPLED,0,7619,59225,DI Change
01/15/2014 01:48:15.060 AM,DI,1,INDEX COMLPETE,0,7537,25308,DI Change
01/15/2014 01:48:15.081 AM,DI,4,UNITS RETURNED,1,7616,0,DI Change
01/15/2014 01:48:16.808 AM,DI,2,FIXTURES CLAMPLED,1,7620,59225,DI Change
01/15/2014 01:48:21.280 AM,DI,1,INDEX COMLPETE,1,7538,25308,DI Change
01/15/2014 01:48:21.393 AM,DI,4,UNITS RETURNED,0,7616,6,DI Change
01/15/2014 01:48:22.266 AM,DI,2,FIXTURES CLAMPLED,0,7620,59230,DI Change
01/15/2014 01:48:33.292 AM,DI,1,INDEX COMLPETE,0,7538,25320,DI Change
01/15/2014 01:48:33.408 AM,DI,4,UNITS RETURNED,1,7617,6,DI Change
01/15/2014 01:48:35.259 AM,DI,2,FIXTURES CLAMPLED,1,7621,59230,DI Change
01/15/2014 01:48:38.971 AM,DI,1,INDEX COMLPETE,1,7539,25320,DI Change
01/15/2014 01:48:39.085 AM,DI,4,UNITS RETURNED,0,7617,12,DI Change
01/15/2014 01:48:39.960 AM,DI,2,FIXTURES CLAMPLED,0,7621,59235,DI Change
01/15/2014 01:48:51.096 AM,DI,1,INDEX COMLPETE,0,7539,25332,DI Change
01/15/2014 01:48:51.205 AM,DI,4,UNITS RETURNED,1,7618,12,DI Change
01/15/2014 01:48:52.843 AM,DI,2,FIXTURES CLAMPLED,1,7622,59235,DI Change
01/15/2014 01:48:56.665 AM,DI,1,INDEX COMLPETE,1,7540,25332,DI Change
01/15/2014 01:48:56.684 AM,DI,4,UNITS RETURNED,0,7618,17,DI Change
01/15/2014 01:48:57.650 AM,DI,2,FIXTURES CLAMPLED,0,7622,59240,DI Change
